,value,value_classification,timestamp,time_until_update
2339,65,Greed,2019-04-06 09:00:00,
2340,59,Greed,2019-04-05 09:00:00,
2341,61,Greed,2019-04-04 09:00:00,
2342,71,Greed,2019-04-03 09:00:00,
2343,60,Greed,2019-04-02 09:00:00,
2344,62,Greed,2019-04-01 09:00:00,
2345,56,Greed,2019-03-31 09:00:00,
2346,57,Greed,2019-03-30 09:00:00,
2347,50,Neutral,2019-03-29 09:00:00,
2348,49,Neutral,2019-03-28 09:00:00,
2349,44,Fear,2019-03-27 09:00:00,
2350,43,Fear,2019-03-26 09:00:00,
2351,46,Fear,2019-03-25 09:00:00,
2352,44,Fear,2019-03-24 09:00:00,
2353,50,Neutral,2019-03-23 09:00:00,
2354,56,Greed,2019-03-22 09:00:00,
2355,62,Greed,2019-03-21 09:00:00,
2356,55,Greed,2019-03-20 09:00:00,
2357,56,Greed,2019-03-19 09:00:00,
2358,56,Greed,2019-03-18 09:00:00,
2359,58,Greed,2019-03-17 09:00:00,
2360,54,Neutral,2019-03-16 09:00:00,
2361,55,Greed,2019-03-15 09:00:00,
2362,55,Greed,2019-03-14 09:00:00,
2363,54,Neutral,2019-03-13 09:00:00,
2364,56,Greed,2019-03-12 09:00:00,
2365,56,Greed,2019-03-11 09:00:00,
2366,55,Greed,2019-03-10 09:00:00,
2367,55,Greed,2019-03-09 09:00:00,
2368,54,Neutral,2019-03-08 09:00:00,
2369,56,Greed,2019-03-07 09:00:00,
2370,42,Fear,2019-03-06 09:00:00,
2371,35,Fear,2019-03-05 09:00:00,
2372,36,Fear,2019-03-04 09:00:00,
2373,44,Fear,2019-03-03 09:00:00,
2374,41,Fear,2019-03-02 09:00:00,
2375,42,Fear,2019-03-01 09:00:00,
2376,39,Fear,2019-02-28 09:00:00,
2377,39,Fear,2019-02-27 09:00:00,
2378,40,Fear,2019-02-26 09:00:00,
2379,47,Neutral,2019-02-25 09:00:00,
2380,69,Greed,2019-02-24 09:00:00,
2381,63,Greed,2019-02-23 09:00:00,
2382,61,Greed,2019-02-22 09:00:00,
2383,59,Greed,2019-02-21 09:00:00,
2384,59,Greed,2019-02-20 09:00:00,
2385,65,Greed,2019-02-19 09:00:00,
2386,63,Greed,2019-02-18 09:00:00,
2387,38,Fear,2019-02-17 09:00:00,
2388,43,Fear,2019-02-16 09:00:00,
2389,43,Fear,2019-02-15 09:00:00,
2390,48,Neutral,2019-02-14 09:00:00,
2391,48,Neutral,2019-02-13 09:00:00,
2392,38,Fear,2019-02-12 09:00:00,
2393,46,Fear,2019-02-11 09:00:00,
2394,40,Fear,2019-02-10 09:00:00,
2395,42,Fear,2019-02-09 09:00:00,
2396,37,Fear,2019-02-08 09:00:00,
2397,18,Extreme Fear,2019-02-07 09:00:00,
2398,14,Extreme Fear,2019-02-06 09:00:00,
2399,21,Extreme Fear,2019-02-05 09:00:00,
2400,27,Fear,2019-02-04 09:00:00,
2401,19,Extreme Fear,2019-02-03 09:00:00,
2402,22,Extreme Fear,2019-02-02 09:00:00,
2403,23,Extreme Fear,2019-02-01 09:00:00,
2404,17,Extreme Fear,2019-01-31 09:00:00,
2405,22,Extreme Fear,2019-01-30 09:00:00,
2406,21,Extreme Fear,2019-01-29 09:00:00,
2407,35,Fear,2019-01-28 09:00:00,
2408,39,Fear,2019-01-27 09:00:00,
2409,41,Fear,2019-01-26 09:00:00,
2410,35,Fear,2019-01-25 09:00:00,
2411,37,Fear,2019-01-24 09:00:00,
2412,33,Fear,2019-01-23 09:00:00,
2413,27,Fear,2019-01-22 09:00:00,
2414,30,Fear,2019-01-21 09:00:00,
2415,35,Fear,2019-01-20 09:00:00,
2416,31,Fear,2019-01-19 09:00:00,
2417,29,Fear,2019-01-18 09:00:00,
2418,28,Fear,2019-01-17 09:00:00,
2419,24,Extreme Fear,2019-01-16 09:00:00,
2420,27,Fear,2019-01-15 09:00:00,
2421,16,Extreme Fear,2019-01-14 09:00:00,
2422,21,Extreme Fear,2019-01-13 09:00:00,
2423,22,Extreme Fear,2019-01-12 09:00:00,
2424,19,Extreme Fear,2019-01-11 09:00:00,
2425,37,Fear,2019-01-10 09:00:00,
2426,42,Fear,2019-01-09 09:00:00,
2427,39,Fear,2019-01-08 09:00:00,
2428,39,Fear,2019-01-07 09:00:00,
2429,31,Fear,2019-01-06 09:00:00,
2430,36,Fear,2019-01-05 09:00:00,
2431,48,Neutral,2019-01-04 09:00:00,
2432,33,Fear,2019-01-03 09:00:00,
2433,30,Fear,2019-01-02 09:00:00,
2434,24,Extreme Fear,2019-01-01 09:00:00,
2435,26,Fear,2018-12-31 09:00:00,
2436,23,Extreme Fear,2018-12-30 09:00:00,
2437,24,Extreme Fear,2018-12-29 09:00:00,
2438,21,Extreme Fear,2018-12-28 09:00:00,
2439,29,Fear,2018-12-27 09:00:00,
2440,26,Fear,2018-12-26 09:00:00,
2441,33,Fear,2018-12-25 09:00:00,
2442,25,Extreme Fear,2018-12-24 09:00:00,
2443,31,Fear,2018-12-23 09:00:00,
2444,28,Fear,2018-12-22 09:00:00,
2445,35,Fear,2018-12-21 09:00:00,
2446,27,Fear,2018-12-20 09:00:00,
2447,21,Extreme Fear,2018-12-19 09:00:00,
2448,23,Extreme Fear,2018-12-18 09:00:00,
2449,17,Extreme Fear,2018-12-17 09:00:00,
2450,13,Extreme Fear,2018-12-16 09:00:00,
2451,11,Extreme Fear,2018-12-15 09:00:00,
2452,10,Extreme Fear,2018-12-14 09:00:00,
2453,14,Extreme Fear,2018-12-13 09:00:00,
2454,14,Extreme Fear,2018-12-12 09:00:00,
2455,15,Extreme Fear,2018-12-11 09:00:00,
2456,19,Extreme Fear,2018-12-10 09:00:00,
2457,14,Extreme Fear,2018-12-09 09:00:00,
2458,11,Extreme Fear,2018-12-08 09:00:00,
2459,11,Extreme Fear,2018-12-07 09:00:00,
2460,13,Extreme Fear,2018-12-06 09:00:00,
2461,19,Extreme Fear,2018-12-05 09:00:00,
2462,12,Extreme Fear,2018-12-04 09:00:00,
2463,17,Extreme Fear,2018-12-03 09:00:00,
2464,15,Extreme Fear,2018-12-02 09:00:00,
2465,13,Extreme Fear,2018-12-01 09:00:00,
2466,19,Extreme Fear,2018-11-30 09:00:00,
2467,18,Extreme Fear,2018-11-29 09:00:00,
2468,14,Extreme Fear,2018-11-28 09:00:00,
2469,11,Extreme Fear,2018-11-27 09:00:00,
2470,17,Extreme Fear,2018-11-26 09:00:00,
2471,9,Extreme Fear,2018-11-25 09:00:00,
2472,15,Extreme Fear,2018-11-24 09:00:00,
2473,12,Extreme Fear,2018-11-23 09:00:00,
2474,14,Extreme Fear,2018-11-22 09:00:00,
2475,15,Extreme Fear,2018-11-21 09:00:00,
2476,21,Extreme Fear,2018-11-20 09:00:00,
2477,28,Fear,2018-11-19 09:00:00,
2478,26,Fear,2018-11-18 09:00:00,
2479,24,Extreme Fear,2018-11-17 09:00:00,
2480,23,Extreme Fear,2018-11-16 09:00:00,
2481,28,Fear,2018-11-15 09:00:00,
2482,49,Neutral,2018-11-14 09:00:00,
2483,56,Greed,2018-11-13 09:00:00,
2484,52,Neutral,2018-11-12 09:00:00,
2485,54,Neutral,2018-11-11 09:00:00,
2486,52,Neutral,2018-11-10 09:00:00,
2487,47,Neutral,2018-11-09 09:00:00,
2488,51,Neutral,2018-11-08 09:00:00,
2489,48,Neutral,2018-11-07 09:00:00,
2490,42,Fear,2018-11-06 09:00:00,
2491,42,Fear,2018-11-05 09:00:00,
2492,41,Fear,2018-11-04 09:00:00,
2493,36,Fear,2018-11-03 09:00:00,
2494,36,Fear,2018-11-02 09:00:00,
2495,29,Fear,2018-11-01 09:00:00,
2496,32,Fear,2018-10-31 09:00:00,
2497,31,Fear,2018-10-30 09:00:00,
2498,34,Fear,2018-10-29 09:00:00,
2499,35,Fear,2018-10-28 09:00:00,
2500,33,Fear,2018-10-27 09:00:00,
2501,29,Fear,2018-10-26 09:00:00,
2502,25,Extreme Fear,2018-10-25 09:00:00,
2503,23,Extreme Fear,2018-10-24 09:00:00,
2504,24,Extreme Fear,2018-10-23 09:00:00,
2505,27,Fear,2018-10-22 09:00:00,
2506,21,Extreme Fear,2018-10-21 09:00:00,
2507,21,Extreme Fear,2018-10-20 09:00:00,
2508,24,Extreme Fear,2018-10-19 09:00:00,
2509,26,Fear,2018-10-18 09:00:00,
2510,23,Extreme Fear,2018-10-17 09:00:00,
2511,24,Extreme Fear,2018-10-16 09:00:00,
2512,20,Extreme Fear,2018-10-15 09:00:00,
2513,18,Extreme Fear,2018-10-14 09:00:00,
2514,15,Extreme Fear,2018-10-13 09:00:00,
2515,13,Extreme Fear,2018-10-12 09:00:00,
2516,19,Extreme Fear,2018-10-11 09:00:00,
2517,28,Fear,2018-10-10 09:00:00,
2518,31,Fear,2018-10-09 09:00:00,
2519,26,Fear,2018-10-08 09:00:00,
2520,29,Fear,2018-10-07 09:00:00,
2521,34,Fear,2018-10-06 09:00:00,
2522,37,Fear,2018-10-05 09:00:00,
2523,29,Fear,2018-10-04 09:00:00,
2524,36,Fear,2018-10-03 09:00:00,
2525,33,Fear,2018-10-02 09:00:00,
2526,35,Fear,2018-10-01 09:00:00,
2527,34,Fear,2018-09-30 09:00:00,
2528,37,Fear,2018-09-29 09:00:00,
2529,42,Fear,2018-09-28 09:00:00,
2530,42,Fear,2018-09-27 09:00:00,
2531,37,Fear,2018-09-26 09:00:00,
2532,37,Fear,2018-09-25 09:00:00,
2533,43,Fear,2018-09-24 09:00:00,
2534,38,Fear,2018-09-23 09:00:00,
2535,35,Fear,2018-09-22 09:00:00,
2536,31,Fear,2018-09-21 09:00:00,
2537,24,Extreme Fear,2018-09-20 09:00:00,
2538,24,Extreme Fear,2018-09-19 09:00:00,
2539,21,Extreme Fear,2018-09-18 09:00:00,
2540,25,Extreme Fear,2018-09-17 09:00:00,
2541,28,Fear,2018-09-16 09:00:00,
2542,24,Extreme Fear,2018-09-15 09:00:00,
2543,23,Extreme Fear,2018-09-14 09:00:00,
2544,20,Extreme Fear,2018-09-13 09:00:00,
2545,14,Extreme Fear,2018-09-12 09:00:00,
2546,18,Extreme Fear,2018-09-11 09:00:00,
2547,15,Extreme Fear,2018-09-10 09:00:00,
2548,13,Extreme Fear,2018-09-09 09:00:00,
2549,18,Extreme Fear,2018-09-08 09:00:00,
2550,17,Extreme Fear,2018-09-07 09:00:00,
2551,14,Extreme Fear,2018-09-06 09:00:00,
2552,17,Extreme Fear,2018-09-05 09:00:00,
2553,26,Fear,2018-09-04 09:00:00,
2554,19,Extreme Fear,2018-09-03 09:00:00,
2555,18,Extreme Fear,2018-09-02 09:00:00,
2556,21,Extreme Fear,2018-09-01 09:00:00,
2557,17,Extreme Fear,2018-08-31 09:00:00,
2558,22,Extreme Fear,2018-08-30 09:00:00,
2559,19,Extreme Fear,2018-08-29 09:00:00,
2560,19,Extreme Fear,2018-08-28 09:00:00,
2561,18,Extreme Fear,2018-08-27 09:00:00,
2562,19,Extreme Fear,2018-08-26 09:00:00,
2563,22,Extreme Fear,2018-08-25 09:00:00,
2564,19,Extreme Fear,2018-08-24 09:00:00,
2565,18,Extreme Fear,2018-08-23 09:00:00,
2566,21,Extreme Fear,2018-08-22 09:00:00,
2567,19,Extreme Fear,2018-08-21 09:00:00,
2568,26,Fear,2018-08-20 09:00:00,
2569,27,Fear,2018-08-19 09:00:00,
2570,24,Extreme Fear,2018-08-18 09:00:00,
2571,19,Extreme Fear,2018-08-17 09:00:00,
2572,21,Extreme Fear,2018-08-16 09:00:00,
2573,18,Extreme Fear,2018-08-15 09:00:00,
2574,16,Extreme Fear,2018-08-14 09:00:00,
2575,21,Extreme Fear,2018-08-13 09:00:00,
2576,18,Extreme Fear,2018-08-12 09:00:00,
2577,18,Extreme Fear,2018-08-11 09:00:00,
2578,21,Extreme Fear,2018-08-10 09:00:00,
2579,19,Extreme Fear,2018-08-09 09:00:00,
2580,23,Extreme Fear,2018-08-08 09:00:00,
2581,25,Extreme Fear,2018-08-07 09:00:00,
2582,25,Extreme Fear,2018-08-06 09:00:00,
2583,23,Extreme Fear,2018-08-05 09:00:00,
2584,31,Fear,2018-08-04 09:00:00,
2585,36,Fear,2018-08-03 09:00:00,
2586,39,Fear,2018-08-02 09:00:00,
2587,39,Fear,2018-08-01 09:00:00,
2588,48,Neutral,2018-07-31 09:00:00,
2589,53,Neutral,2018-07-30 09:00:00,
2590,54,Neutral,2018-07-29 09:00:00,
2591,54,Neutral,2018-07-28 09:00:00,
2592,47,Neutral,2018-07-27 09:00:00,
2593,53,Neutral,2018-07-26 09:00:00,
2594,54,Neutral,2018-07-25 09:00:00,
2595,49,Neutral,2018-07-24 09:00:00,
2596,44,Fear,2018-07-23 09:00:00,
2597,46,Fear,2018-07-22 09:00:00,
2598,43,Fear,2018-07-21 09:00:00,
2599,47,Neutral,2018-07-20 09:00:00,
2600,44,Fear,2018-07-19 09:00:00,
2601,42,Fear,2018-07-18 09:00:00,
2602,39,Fear,2018-07-17 09:00:00,
2603,36,Fear,2018-07-16 09:00:00,
2604,32,Fear,2018-07-15 09:00:00,
2605,29,Fear,2018-07-14 09:00:00,
2606,29,Fear,2018-07-13 09:00:00,
2607,33,Fear,2018-07-12 09:00:00,
2608,29,Fear,2018-07-11 09:00:00,
2609,37,Fear,2018-07-10 09:00:00,
2610,39,Fear,2018-07-09 09:00:00,
2611,38,Fear,2018-07-08 09:00:00,
2612,34,Fear,2018-07-07 09:00:00,
2613,34,Fear,2018-07-06 09:00:00,
2614,37,Fear,2018-07-05 09:00:00,
2615,33,Fear,2018-07-04 09:00:00,
2616,31,Fear,2018-07-03 09:00:00,
2617,27,Fear,2018-07-02 09:00:00,
2618,27,Fear,2018-07-01 09:00:00,
2619,22,Extreme Fear,2018-06-30 09:00:00,
2620,16,Extreme Fear,2018-06-29 09:00:00,
2621,20,Extreme Fear,2018-06-28 09:00:00,
2622,18,Extreme Fear,2018-06-27 09:00:00,
2623,21,Extreme Fear,2018-06-26 09:00:00,
2624,16,Extreme Fear,2018-06-25 09:00:00,
2625,15,Extreme Fear,2018-06-24 09:00:00,
2626,17,Extreme Fear,2018-06-23 09:00:00,
2627,28,Fear,2018-06-22 09:00:00,
2628,37,Fear,2018-06-21 09:00:00,
2629,34,Fear,2018-06-20 09:00:00,
2630,32,Fear,2018-06-19 09:00:00,
2631,27,Fear,2018-06-18 09:00:00,
2632,23,Extreme Fear,2018-06-17 09:00:00,
2633,22,Extreme Fear,2018-06-16 09:00:00,
2634,26,Fear,2018-06-15 09:00:00,
2635,17,Extreme Fear,2018-06-14 09:00:00,
2636,19,Extreme Fear,2018-06-13 09:00:00,
2637,19,Extreme Fear,2018-06-12 09:00:00,
2638,15,Extreme Fear,2018-06-11 09:00:00,
2639,24,Extreme Fear,2018-06-10 09:00:00,
2640,39,Fear,2018-06-09 09:00:00,
2641,40,Fear,2018-06-08 09:00:00,
2642,38,Fear,2018-06-07 09:00:00,
2643,42,Fear,2018-06-06 09:00:00,
2644,26,Fear,2018-06-05 09:00:00,
2645,41,Fear,2018-06-04 09:00:00,
2646,40,Fear,2018-06-03 09:00:00,
2647,27,Fear,2018-06-02 09:00:00,
2648,24,Extreme Fear,2018-06-01 09:00:00,
2649,25,Extreme Fear,2018-05-31 09:00:00,
2650,38,Fear,2018-05-30 09:00:00,
2651,16,Extreme Fear,2018-05-29 09:00:00,
2652,22,Extreme Fear,2018-05-28 09:00:00,
2653,19,Extreme Fear,2018-05-27 09:00:00,
2654,23,Extreme Fear,2018-05-26 09:00:00,
2655,25,Extreme Fear,2018-05-25 09:00:00,
2656,27,Fear,2018-05-24 09:00:00,
2657,26,Fear,2018-05-23 09:00:00,
2658,30,Fear,2018-05-22 09:00:00,
2659,41,Fear,2018-05-21 09:00:00,
2660,32,Fear,2018-05-20 09:00:00,
2661,31,Fear,2018-05-19 09:00:00,
2662,37,Fear,2018-05-18 09:00:00,
2663,31,Fear,2018-05-17 09:00:00,
2664,32,Fear,2018-05-16 09:00:00,
2665,40,Fear,2018-05-15 09:00:00,
2666,40,Fear,2018-05-14 09:00:00,
2667,40,Fear,2018-05-13 09:00:00,
2668,44,Fear,2018-05-12 09:00:00,
2669,41,Fear,2018-05-11 09:00:00,
2670,63,Greed,2018-05-10 09:00:00,
2671,53,Neutral,2018-05-09 09:00:00,
2672,62,Greed,2018-05-08 09:00:00,
2673,56,Greed,2018-05-07 09:00:00,
2674,67,Greed,2018-05-06 09:00:00,
2675,63,Greed,2018-05-05 09:00:00,
2676,56,Greed,2018-05-04 09:00:00,
2677,55,Greed,2018-05-03 09:00:00,
2678,52,Neutral,2018-05-02 09:00:00,
2679,56,Greed,2018-05-01 09:00:00,
2680,59,Greed,2018-04-30 09:00:00,
2681,61,Greed,2018-04-29 09:00:00,
2682,54,Neutral,2018-04-28 09:00:00,
2683,55,Greed,2018-04-27 09:00:00,
2684,47,Neutral,2018-04-26 09:00:00,
2685,64,Greed,2018-04-25 09:00:00,
2686,29,Fear,2018-04-24 09:00:00,
2687,28,Fear,2018-04-23 09:00:00,
2688,31,Fear,2018-04-22 09:00:00,
2689,32,Fear,2018-04-21 09:00:00,
2690,26,Fear,2018-04-20 09:00:00,
2691,25,Extreme Fear,2018-04-19 09:00:00,
2692,24,Extreme Fear,2018-04-18 09:00:00,
2693,26,Fear,2018-04-17 09:00:00,
2694,23,Extreme Fear,2018-04-13 09:00:00,
2695,18,Extreme Fear,2018-04-12 09:00:00,
2696,20,Extreme Fear,2018-04-11 09:00:00,
2697,18,Extreme Fear,2018-04-10 09:00:00,
2698,21,Extreme Fear,2018-04-09 09:00:00,
2699,17,Extreme Fear,2018-04-08 09:00:00,
2700,20,Extreme Fear,2018-04-07 09:00:00,
2701,19,Extreme Fear,2018-04-06 09:00:00,
2702,17,Extreme Fear,2018-04-05 09:00:00,
2703,22,Extreme Fear,2018-04-04 09:00:00,
2704,22,Extreme Fear,2018-04-03 09:00:00,
2705,11,Extreme Fear,2018-04-02 09:00:00,
2706,16,Extreme Fear,2018-04-01 09:00:00,
2707,16,Extreme Fear,2018-03-31 09:00:00,
2708,12,Extreme Fear,2018-03-30 09:00:00,
2709,18,Extreme Fear,2018-03-29 09:00:00,
2710,24,Extreme Fear,2018-03-28 09:00:00,
2711,24,Extreme Fear,2018-03-27 09:00:00,
2712,31,Fear,2018-03-26 09:00:00,
2713,30,Fear,2018-03-25 09:00:00,
2714,32,Fear,2018-03-24 09:00:00,
2715,28,Fear,2018-03-23 09:00:00,
2716,36,Fear,2018-03-22 09:00:00,
2717,36,Fear,2018-03-21 09:00:00,
2718,37,Fear,2018-03-20 09:00:00,
2719,29,Fear,2018-03-19 09:00:00,
2720,29,Fear,2018-03-18 09:00:00,
2721,31,Fear,2018-03-17 09:00:00,
2722,33,Fear,2018-03-16 09:00:00,
2723,32,Fear,2018-03-15 09:00:00,
2724,40,Fear,2018-03-14 09:00:00,
2725,41,Fear,2018-03-13 09:00:00,
2726,41,Fear,2018-03-12 09:00:00,
2727,40,Fear,2018-03-11 09:00:00,
2728,39,Fear,2018-03-10 09:00:00,
2729,37,Fear,2018-03-09 09:00:00,
2730,39,Fear,2018-03-08 09:00:00,
2731,37,Fear,2018-03-07 09:00:00,
2732,59,Greed,2018-03-06 09:00:00,
2733,55,Greed,2018-03-05 09:00:00,
2734,44,Fear,2018-03-04 09:00:00,
2735,56,Greed,2018-03-03 09:00:00,
2736,47,Neutral,2018-03-02 09:00:00,
2737,38,Fear,2018-03-01 09:00:00,
2738,41,Fear,2018-02-28 09:00:00,
2739,44,Fear,2018-02-27 09:00:00,
2740,37,Fear,2018-02-26 09:00:00,
2741,33,Fear,2018-02-25 09:00:00,
2742,31,Fear,2018-02-24 09:00:00,
2743,39,Fear,2018-02-23 09:00:00,
2744,44,Fear,2018-02-22 09:00:00,
2745,54,Neutral,2018-02-21 09:00:00,
2746,74,Greed,2018-02-20 09:00:00,
2747,67,Greed,2018-02-19 09:00:00,
2748,63,Greed,2018-02-18 09:00:00,
2749,74,Greed,2018-02-17 09:00:00,
2750,67,Greed,2018-02-16 09:00:00,
2751,71,Greed,2018-02-15 09:00:00,
2752,55,Greed,2018-02-14 09:00:00,
2753,35,Fear,2018-02-13 09:00:00,
2754,42,Fear,2018-02-12 09:00:00,
2755,31,Fear,2018-02-11 09:00:00,
2756,54,Neutral,2018-02-10 09:00:00,
2757,44,Fear,2018-02-09 09:00:00,
2758,30,Fear,2018-02-08 09:00:00,
2759,36,Fear,2018-02-07 09:00:00,
2760,8,Extreme Fear,2018-02-06 09:00:00,
2761,11,Extreme Fear,2018-02-05 09:00:00,
2762,24,Extreme Fear,2018-02-04 09:00:00,
2763,40,Fear,2018-02-03 09:00:00,
2764,15,Extreme Fear,2018-02-02 09:00:00,
2765,30,Fear,2018-02-01 09:00:00,
